track_id,key
092023,E major
092025,B major
092026,D major
092027,B major
092028,E minor
092031,E major
092032,D major
092033,D major
092150,Eb major
092151,G major
092152,G major
092153,Eb major
092154,G major
092155,G minor
092156,D major
092157,E major
092158,Db major
092159,C major
092160,C major
092161,E major
092162,A major
092176,D minor
092177,D major
092178,D major
092179,F major
092180,G major
092181,E minor
092182,C major
092183,G major
092184,Bb major
092185,C major
092187,G major
092325,D minor
092375,F# minor
092379,Ab minor
092380,F major
092381,B major
092397,A minor
092401,B major
092423,G minor
092463,C major
092517,A minor
092596,F minor
092597,F# major
092598,C minor
092719,Ab major
092720,E major
092721,F major
092722,Db minor
092723,E minor
092725,A minor
092726,Eb major
092727,F major
092728,Bb minor
092759,A minor
092761,E minor
092762,G minor
092765,B minor
092824,G minor
092867,F minor
092947,C minor
092949,C minor
092950,C minor
092952,C minor
092954,C minor
092955,Bb major
093024,D major
093032,A major
093053,D major
093055,E minor
093056,B major
093057,B major
093058,A major
093074,C major
093351,A minor
093360,C major
093361,G minor
093362,A minor
093363,C major
093364,C major
093370,D minor
093558,C minor
093716,E minor
093798,G major
093801,C major
093807,G major
093810,F# major
093811,F# major
093815,Ab major
093818,F major
093821,E major
093822,F# major
093823,F# major
093824,C major
093825,D minor
093860,F major
093863,A minor
093867,E major
093868,D major
093930,D major
093932,D major
093934,F minor
093936,Ab major
093937,C major
093950,A minor
093951,A major
093952,E minor
093953,A major
093959,B minor
093960,D minor
093986,A minor
094126,A major
094136,F# minor
094174,E minor
094175,E major
094177,Bb minor
094178,E minor
094198,C major
094204,F major
094205,D major
094206,B minor
094207,D major
094209,A major
094210,Bb major
094211,Eb major
094212,C major
094241,C minor
094331,A minor
094357,F minor
094416,B minor
094417,A minor
094419,E minor
094424,G major
094433,C major
094434,G minor
094436,Bb major
094437,A minor
094438,G minor
094439,E minor
094441,G minor
094442,G minor
094444,A minor
094564,E major
094619,C major
094625,A minor
094652,A major
094720,G minor
094721,C minor
094723,B major
094724,Bb minor
094788,C minor
094789,C minor
094790,C major
094793,C major
094794,C minor
094795,C minor
094799,C major
094802,C minor
095407,Eb major
095409,D minor
095503,G major
095507,D major
095602,Ab major
095603,G major
095604,B major
095605,Ab minor
095606,G major
095631,F# major
095664,Bb major
095665,F minor
095667,C major
095668,C major
095669,C minor
095670,C minor
095671,C major
095724,F# major
095726,B major
095756,Ab major
095766,D major
095767,D major
095769,D major
095770,F# major
095771,A major
095773,B major
095777,E major
095778,F major
095780,E major
095781,C major
095782,A major
095783,Bb major
095784,D minor
095785,A major
095786,G minor
095805,A minor
095807,C major
095808,A major
095810,Db major
095813,G minor
095819,Eb major
095820,Bb major
095821,Bb major
095822,C major
095823,B major
095835,G minor
095846,C minor
095848,D minor
095849,C minor
095875,F minor
095893,E minor
095897,Db major
095908,F minor
095911,Bb minor
095917,C major
096056,F minor
096100,C minor
096147,G major
096431,A major
096432,E major
096435,A major
096790,B major
096792,E major
096795,B major
096796,B major
096797,D major
096944,D minor
096946,D minor
097000,A major
097001,Eb minor
097007,G minor
097013,B minor
097034,E minor
097036,A minor
097039,D major
097043,A minor
097146,Db major
097147,C major
097154,Ab major
097164,F major
097166,C minor
097167,C minor
097170,C major
097171,F# minor
097172,Bb minor
097173,D major
097174,E major
097179,B major
097190,Eb major
097192,C minor
097244,B major
097246,C major
097247,A minor
097255,C minor
097259,C minor
097285,A major
097288,D minor
097291,E minor
097292,E minor
097294,D minor
097400,E minor
097401,C minor
097402,E minor
097404,D major
097408,D major
097409,E minor
097412,D minor
097414,A major
097520,F minor
097522,Ab major
097524,F minor
097525,G major
097526,F minor
097532,A minor
097534,C major
097574,F# major
097578,C minor
097589,E major
097602,Db major
097603,F minor
097609,D minor
097681,E minor
097685,Db minor
097687,C major
097797,D minor
097800,E minor
097806,A minor
097808,A minor
097818,B major
097823,A major
097826,E minor
097882,G minor
097891,C major
097896,C major
097958,Bb minor
097959,A minor
097960,A minor
097961,Bb minor
098077,C major
098202,F# minor
098204,E major
098206,A minor
098221,Eb major
098225,C major
098226,E major
098323,D minor
098357,C major
098358,Ab major
098361,Bb major
098362,Eb major
098369,A minor
098372,C minor
098381,E major
098482,C major
098484,C major
098486,G major
098487,C major
098488,Bb major
098489,A minor
098490,C major
098491,A minor
098547,E major
098548,G minor
098549,Bb minor
098551,D minor
098552,F# minor
098553,D minor
098556,A minor
098567,F# minor
098569,Ab major
098603,D major
098604,A major
098605,G major
098606,D major
098608,Db minor
098609,F major
098610,A major
098611,Bb major
098612,G major
098613,C major
098615,A minor
098616,A minor
098617,G major
098618,D minor
098619,G major
098620,D minor
098621,C minor
098622,E minor
098623,E major
098624,A minor
098625,C major
098626,E minor
098627,D major
098702,Bb major
098754,F major
098756,G minor
098760,A major
098761,Db major
098764,C minor
098765,F# major
098766,D minor
098771,G minor
098809,B minor
098837,A minor
098838,Eb major
098840,F minor
098841,F minor
098854,E minor
098855,Bb minor
098856,A minor
098857,Bb minor
098859,E major
098860,G major
098861,Bb minor
098863,Eb minor
098864,C minor
098865,A minor
098867,G minor
098869,A minor
098872,Eb minor
098873,Eb minor
098874,Eb minor
098876,E minor
098877,E minor
098878,Eb minor
098879,Db major
098880,Eb minor
098884,E minor
098890,Eb major
098891,E minor
098906,E minor
098907,F# major
098911,Bb minor
098912,Bb minor
098915,F minor
098916,A minor
098919,B minor
098921,C major
098922,D minor
098923,A minor
098926,Eb minor
098929,Ab minor
098931,F# major
098932,C minor
098933,E major
098935,Ab minor
098938,Db minor
098942,C major
098943,F# major
098945,Db major
098947,A minor
098948,D minor
098949,Eb minor
098950,G major
098952,E minor
098953,Bb minor
098970,Eb major
098976,Db major
098985,Bb minor
098987,F minor
098988,A minor
098991,F# major
098993,E minor
098995,Db minor
098998,B minor
099000,E minor
099002,Eb minor
099007,D minor
099010,Eb major
099012,E minor
099015,Eb minor
099016,E minor
099017,E minor
099018,Eb minor
099019,Db major
099020,F# major
099021,E minor
099022,Bb minor
099023,A minor
099024,Bb minor
099026,E major
099027,G major
099028,Bb minor
099030,Eb minor
099031,C minor
099032,A minor
099033,C major
099034,G minor
099035,Eb minor
099036,A minor
099039,Eb minor
099040,Eb minor
099041,Eb minor
099049,A minor
099050,A minor
099051,A minor
099052,B minor
099053,A minor
099055,Eb major
099279,A minor
099281,B minor
099283,A minor
099284,C major
099286,A minor
099288,C major
099300,D minor
099302,C major
099305,G major
099309,Bb minor
099311,E minor
099312,Eb major
099486,A major
099488,Bb minor
099489,D minor
099491,F# minor
099492,A minor
099494,A minor
099519,A minor
099520,C minor
099521,Bb minor
099522,Eb minor
099524,C major
099565,B minor
099566,D major
099567,G major
099569,B minor
099570,A major
099614,D minor
099615,G minor
099616,E minor
099617,D minor
099620,D minor
100523,C minor
100524,F# minor
100527,G minor
100529,C minor
100530,C minor
100539,C major
100696,D major
100697,F major
100698,E major
100701,C major
100704,A major
100709,G major
100711,D major
100715,G major
100717,C major
100719,F# major
100768,C major
100769,Eb major
100770,A major
100771,D major
100774,C major
100775,E major
100776,C major
100778,A minor
100779,E minor
100783,F major
100784,B major
100786,A major
100787,C major
100788,D major
100790,Db minor
100791,E major
100835,G minor
100843,A major
100844,A major
100848,Db minor
100853,F major
100856,E major
100857,A major
100860,C major
100862,E major
100863,D major
100865,C major
100866,E major
100868,A minor
100876,D major
100882,C major
101078,B minor
101265,F major
101266,B minor
101269,A minor
101271,E major
101272,G major
101275,F# major
101276,C major
101277,F# major
101278,D major
101394,E major
101442,F minor
101443,E minor
101451,A minor
101479,C major
101483,C major
101505,Eb major
101507,A major
101615,E minor
101618,F minor
101715,Db major
101731,D minor
101733,E minor
101734,A minor
101738,A minor
101740,C major
101743,Bb major
102115,G major
102116,B minor
102117,Bb minor
102118,A minor
102119,E minor
102153,D minor
102154,A minor
102157,D minor
102158,Bb minor
102159,A minor
102160,B minor
102163,D major
102165,Ab major
102167,A minor
102168,Ab minor
102170,D minor
102172,E major
102177,Db major
102184,F minor
102204,F major
102210,C major
102265,A major
102266,Ab major
102268,F major
102270,B minor
102271,B major
102273,C major
102274,A minor
102275,B minor
102278,D minor
102305,D minor
102342,D major
102343,C major
102345,F# major
102353,C major
103518,C major
103519,D major
103520,G major
103555,D minor
103556,D major
103557,G minor
103561,C minor
103595,Bb major
103596,F# major
103597,E major
103598,Db major
103602,C minor
103605,C minor
103621,A minor
103624,C minor
103739,G minor
103818,A minor
103819,C minor
103820,C major
103821,C minor
103828,Db major
103829,G major
103830,B minor
103831,Ab minor
104146,Bb major
104181,C minor
104182,Ab major
104183,Db minor
104184,B major
104185,F# minor
104187,Bb minor
104249,C minor
104252,C major
104253,G major
104282,G minor
104284,E major
104286,Bb major
104287,Db major
104289,F minor
104290,Ab major
104293,F minor
104294,A major
104295,A major
104352,D major
104384,E major
104385,C major
104386,E major
104392,A major
104579,Bb major
104580,F# major
104585,B minor
104586,Db major
104591,G major
104592,E major
104593,B major
104594,B minor
104596,A minor
104598,D major
104600,A minor
104648,G major
104680,D major
104683,D major
104690,D minor
104737,F# minor
104738,Bb minor
104740,Ab minor
104750,Ab major
104753,Db major
104763,F minor
104764,F major
104817,C major
104818,G major
104819,E minor
104823,C major
104825,G major
104930,D major
104931,C minor
105010,D major
105011,C major
105012,D minor
105014,B minor
105015,E minor
105016,B major
105017,D major
105018,B major
105019,D major
105028,A major
105030,Bb major
105050,A major
105051,Db major
105052,Bb major
105053,Eb major
105054,F# major
105055,F major
105059,F# major
105060,C major
105081,A minor
105256,Ab minor
105275,Bb minor
105292,D major
105365,A minor
105366,A minor
105367,E minor
105368,C minor
105369,D major
105372,B minor
105373,G minor
105374,A major
105375,Eb minor
105377,A minor
105379,Bb minor
105380,B minor
105381,A minor
105382,G minor
105383,Eb minor
105385,F minor
105536,G minor
105538,A minor
105539,D minor
105540,D minor
105541,C minor
105543,D minor
105544,D minor
105559,F major
105560,A minor
105663,Db minor
105664,D major
105666,E minor
105667,A minor
105668,G minor
105674,F# minor
105699,Eb minor
105703,A minor
105757,Eb major
105758,G minor
105860,A minor
105976,D major
106181,E minor
106190,D minor
106194,F# major
106242,G major
106243,G major
106244,F# major
106245,F# major
106246,F major
106247,Eb major
106248,E major
106249,F# major
106250,C major
106251,D major
106254,F major
106255,Bb major
106256,C major
106303,Db major
106336,F minor
106385,D minor
106387,Eb major
106391,C minor
106392,A minor
106393,A minor
106418,C major
106419,G major
106423,D minor
106424,D major
106426,C major
106433,B minor
106436,A minor
106441,D major
106495,G minor
106496,D minor
106514,Eb major
106518,Db minor
106576,A major
106577,C minor
106578,G minor
106580,C minor
106581,E minor
106582,Eb minor
106583,C minor
106584,Bb minor
106603,Bb minor
106607,D minor
106609,B minor
106633,F# minor
106637,F# major
106639,B major
106667,Ab minor
106703,G minor
106716,A minor
106857,Eb minor
106878,Ab minor
106880,C minor
106881,C major
106899,D minor
106905,E minor
106907,F# major
106909,D minor
106910,B minor
106927,C major
106971,C minor
107033,G major
107034,E major
107036,A major
107037,D major
107038,G major
107039,C major
107040,D major
107041,G major
107042,Bb minor
107043,D minor
107101,A major
107102,D minor
107103,E major
107104,C major
107105,C major
107170,C minor
107171,C minor
107172,G minor
107173,F minor
107174,C major
107175,C major
107219,E major
107222,A minor
107259,C major
107261,A minor
107265,G major
107342,A major
107344,C major
107345,Eb major
107346,E minor
107347,F# major
107348,F# minor
107350,B major
107351,B major
107352,C major
107353,F major
107354,C minor
107367,D minor
107373,D minor
107376,C minor
107383,D minor
107403,D minor
107404,A minor
107424,Ab major
107473,Bb major
107475,A minor
107477,G major
107480,C major
107481,G major
107482,A minor
107483,A minor
107499,A minor
107502,A minor
107503,D minor
107504,E minor
107505,B major
107506,Eb major
107507,A minor
107515,G minor
107516,C minor
107517,A minor
107519,A major
107520,F# major
107521,C major
107522,C major
107523,C major
107524,B major
107525,E major
107526,Eb major
107527,C major
107529,G major
107613,A minor
107614,G minor
107616,G minor
107617,B minor
107764,A minor
107802,Eb minor
107803,D minor
107807,D minor
107852,Eb major
107853,Bb minor
107854,B major
107856,F minor
107872,Bb minor
107874,D major
107877,D major
107878,D major
107881,D minor
107883,B minor
107884,E major
107885,D major
107891,E major
107892,B minor
107896,E minor
107898,B minor
107914,D minor
107915,E minor
107917,E minor
107918,A minor
107920,E minor
107921,G minor
107922,Eb minor
107923,C major
107930,E minor
107935,C minor
107936,Eb major
107937,A minor
107939,F# minor
107941,E minor
107943,G minor
107945,D major
107946,G minor
107949,Db minor
107950,F minor
107951,G major
107952,D major
107953,E minor
107954,G major
107955,E minor
107956,D major
107957,Eb minor
107985,A major
107986,E major
107987,B major
107988,C major
107989,Db major
107991,A major
107992,B major
107993,C major
107994,Eb major
107995,Db major
107996,C major
107997,Db major
108002,E minor
108004,A minor
108006,C major
108009,C minor
108010,E minor
108011,D minor
108013,F major
108019,Bb major
108020,Eb major
108021,C minor
108024,B major
108025,Bb major
108029,C major
108030,F major
108031,C major
108032,C major
108034,A minor
108035,C major
108046,E major
108149,E minor
108150,B minor
108151,A minor
108152,E minor
108153,C major
108154,C major
108155,D minor
108156,D major
108157,C major
108158,Eb major
108159,D minor
108160,C major
108161,Bb major
108162,G major
108163,Bb major
108164,C major
108165,B major
108166,A major
108167,A major
108267,C major
108268,Db minor
108269,G major
108270,D major
108272,Db minor
108279,G major
108280,C minor
108281,A minor
108282,A minor
108291,F major
108294,G minor
108295,C major
108297,D major
108328,D major
108337,G major
108339,C minor
108367,A minor
108369,A minor
108370,G minor
108371,E minor
108373,Eb major
108374,D major
108375,C minor
108376,Db minor
108391,E major
108393,C major
108394,Ab major
108395,Ab major
108396,F# major
108397,D major
108398,D major
108399,D major
108400,Eb major
108401,D major
108402,D major
108403,E major
108404,G major
108456,G major
108457,F# major
108458,G minor
108461,A major
108466,C minor
108469,C minor
108470,G minor
108471,C minor
108472,E minor
108473,Ab minor
108475,D minor
108476,F minor
108477,C minor
108479,C minor
108480,D minor
108482,D minor
108483,B major
108484,C minor
108505,D major
108845,Eb minor
108938,G minor
108939,C minor
108941,Eb minor
108951,B major
108953,E minor
108954,C major
108956,C major
108957,A minor
108958,E minor
108959,E minor
108961,C major
108962,A minor
109006,A minor
109007,G major
109022,Bb minor
109023,Ab major
109026,Eb major
109027,Eb major
109028,Db major
109029,Ab major
109030,Bb minor
109031,Ab major
109032,F major
109033,Eb major
109034,D major
109035,F minor
109092,F minor
109095,C major
109098,C major
109101,C major
109102,C major
109104,G major
109114,C major
109116,D major
109118,F major
109119,C major
109123,Bb minor
109124,Bb minor
109125,Bb minor
109127,Bb minor
109128,Bb minor
109152,D minor
109193,D minor
109195,G minor
109196,C major
109200,G major
109207,B minor
109240,A minor
109252,Bb major
109277,A major
109286,F major
109293,G minor
109296,C major
109313,B minor
109349,C minor
109441,B major
109472,B major
109501,D minor
109514,G major
109515,D major
109516,F major
109517,G major
109518,G major
109520,D major
109521,F major
109522,A major
109523,Ab minor
109634,B minor
109635,A minor
109671,F minor
109673,A major
109674,A minor
109688,F major
109690,Eb minor
109691,D major
109717,C minor
109897,F major
109926,D minor
109927,C minor
109929,B minor
109930,F# minor
109932,Db minor
109933,A minor
109934,Ab minor
109956,D major
005045,Bb minor
014739,E minor
018691,Ab major
020934,A major
029448,D major
039055,F minor
062903,Bb major
091735,Db minor
103522,C major
110544,A minor
110943,C major
110980,G major
110981,E minor
110982,C major
110983,E major
111208,A minor
111211,E minor
111213,C major
111269,D minor
111270,B minor
111271,E minor
111272,C major
111273,E minor
111274,E minor
111275,D major
111276,A major
111277,A minor
111278,E minor
111279,D major
111667,A minor
111902,E major
111904,A major
111905,E major
111906,Eb major
111907,A major
111908,D major
111909,F# minor
111910,C major
111911,E major
112313,A major
112314,Db minor
112315,F# major
112316,D minor
112318,Bb major
112352,E minor
112353,F major
112355,G minor
112357,D minor
112358,D minor
112359,D minor
112361,C minor
112362,G minor
112363,G major
112364,G minor
112369,C minor
112535,C minor
112559,F# minor
112560,Eb minor
112562,Eb minor
112563,Eb minor
112564,G major
112565,C minor
112566,Bb minor
112567,Db major
113298,C major
113326,Ab minor
113327,Bb major
113955,A minor
114198,D minor
114200,D minor
114201,D minor
114312,D major
114322,D minor
114861,F major
115356,D minor
115357,A minor
115358,C minor
115359,A minor
115361,A minor
115362,G minor
115363,A minor
115364,C minor
115366,C minor
115367,C minor
115368,C minor
115369,A minor
115370,C minor
115371,C minor
115372,C major
115373,C minor
115375,G minor
115376,C minor
115377,C minor
115378,A minor
115379,A minor
115380,C minor
115381,C minor
115382,C major
115383,G minor
115384,C minor
115385,C major
115386,A minor
115387,G minor
115388,C major
115389,F# major
115391,F minor
115392,A minor
115663,E minor
115664,Eb minor
115665,D major
115666,D minor
115667,A major
115668,F# minor
115669,A minor
115670,A minor
115671,C major
115672,C major
115673,D major
115674,G major
115675,G major
115676,E minor
115677,G major
115678,G major
115679,D minor
115680,D minor
115681,G major
116456,B minor
116549,C major
116563,Bb minor
116565,G major
116570,Db minor
116571,F major
116574,F minor
116575,E major
116577,Bb minor
117517,G major
117519,C major
117881,G major
118591,F major
118592,G major
118593,E major
118594,E minor
118595,C minor
118598,Db minor
118599,Db minor
119049,Bb minor
119050,C major
119232,B major
119233,E major
119234,F# minor
119237,D major
119238,D major
119239,E major
119241,A major
119242,G major
119243,C major
119244,G major
120424,Bb major
120425,G major
120426,E major
120427,A major
120428,G major
120429,C major
120430,Ab major
120431,G major
121207,D minor
121208,A minor
121209,C minor
121213,Eb minor
121216,C major
121256,Ab minor
122041,G minor
122047,Ab minor
122048,Eb minor
122049,A minor
122050,F# minor
122464,F major
122465,E major
122466,B major
122467,E major
122468,F minor
122470,B major
122471,G major
122472,Db minor
122625,C minor
122628,E minor
122631,D minor
122635,A major
122713,C major
122765,C minor
122767,C minor
122883,Bb major
122999,B minor
123000,B minor
123431,D major
123470,G major
123563,G major
123739,G minor
123741,G major
123742,C major
123743,Db major
123823,Db minor
123903,B major
123943,E major
123944,A minor
123945,E minor
123946,G minor
123947,D minor
123951,C major
123952,F major
123954,E major
123955,G major
123958,G minor
123960,C major
123961,A minor
123962,E minor
123963,G major
124137,C major
124184,Db minor
124185,Db major
124186,Db minor
124523,C major
124525,G major
124526,C minor
124527,E minor
124528,A major
124530,F minor
124710,Ab minor
124765,Db minor
124856,D minor
124864,B minor
124911,F minor
